id|date|price|bedrooms|bathrooms|sqft_living|sqft_lot|floors|waterfront|view|condition|grade|sqft_above|sqft_basement|yr_built|yr_renovated|zipcode|lat|long|sqft_living15|sqft_lot15
"4449800681"|"20140623T000000"|450000|4|1.75|2160|4333|"1"|0|0|4|8|1260|900|1942|0|"98117"|47.6893|-122.388|1670|4426
"5505700030"|"20140528T000000"|590000|3|2|1650|6150|"2"|0|0|4|7|1650|0|1926|1993|"98116"|47.5713|-122.394|1280|6150
"3260590070"|"20140801T000000"|744000|4|2.5|3140|7260|"2"|0|0|3|8|2200|940|2004|0|"98006"|47.5664|-122.124|2860|8186
"3211240370"|"20141201T000000"|460000|4|2.25|2690|36114|"2"|0|0|4|9|2690|0|1986|0|"98092"|47.3106|-122.116|2570|35091
"8142000060"|"20150313T000000"|299000|5|2.5|1940|9389|"1"|0|0|4|7|1290|650|1960|0|"98155"|47.7438|-122.328|1810|9390
"5595900316"|"20150129T000000"|231000|4|1|1220|5120|"1.5"|0|0|5|6|1220|0|1940|0|"98022"|47.205|-121.996|1540|7670
"4312700200"|"20140820T000000"|195000|3|1|1300|9600|"1"|0|0|4|6|1300|0|1975|0|"98092"|47.3037|-122.107|1150|10222
"9407001600"|"20150423T000000"|305000|3|1.75|1660|11500|"1"|0|0|3|7|1130|530|1979|0|"98045"|47.4473|-121.774|1250|11000
"5700001895"|"20150302T000000"|895000|4|1.5|3390|6200|"2"|0|0|4|8|2530|860|1916|0|"98144"|47.58|-122.29|3080|6000
"1424200070"|"20140507T000000"|1.11e+006|4|1.5|2310|13300|"1"|0|0|3|7|1890|420|1950|0|"98004"|47.6232|-122.21|2840|12744
"1708400370"|"20140626T000000"|339000|2|1|950|7954|"1"|0|0|4|7|950|0|1941|0|"98108"|47.557|-122.306|1180|6828
"5457801925"|"20150411T000000"|885000|4|3.75|2400|3520|"1"|0|0|3|7|1370|1030|1924|2005|"98109"|47.6295|-122.346|2230|1419
"2895600350"|"20141103T000000"|375000|3|1|1780|5236|"1.5"|0|0|5|6|1050|730|1944|0|"98146"|47.5119|-122.386|1260|5320
"4036801070"|"20140804T000000"|367400|4|1.5|1280|7400|"1"|0|0|3|7|1280|0|1958|0|"98008"|47.6023|-122.123|1310|7400
"0976000879"|"20150424T000000"|700000|4|2|1930|5398|"1"|0|0|3|7|1430|500|1953|0|"98119"|47.646|-122.363|1910|4902
"7923100400"|"20150130T000000"|667000|5|2.25|2560|10360|"1"|0|0|4|8|1870|690|1966|0|"98008"|47.5819|-122.126|2070|7875
"7129304200"|"20141222T000000"|200000|2|1|920|5250|"1"|0|0|4|6|920|0|1906|0|"98118"|47.5177|-122.266|1210|5250
"2225069062"|"20150415T000000"|552775|3|2.5|1900|18414|"2"|0|0|3|8|1900|0|1971|2007|"98074"|47.6326|-122.015|2900|39921
"3343903240"|"20140722T000000"|452000|3|2|2270|148975|"1"|0|0|4|6|1270|1000|1900|1980|"98056"|47.5092|-122.195|2210|17388
"5095401360"|"20141121T000000"|418000|3|2.5|2080|16050|"1"|0|0|5|8|1360|720|1978|0|"98059"|47.4694|-122.069|1790|14550
"2547200160"|"20150212T000000"|601500|3|1.75|1460|10128|"1"|0|0|3|8|1460|0|1968|2000|"98033"|47.6709|-122.167|2240|10154
"0124069032"|"20140505T000000"|600000|3|1.75|1670|39639|"1"|0|0|4|8|1670|0|1976|1992|"98075"|47.5929|-121.989|2330|30492
"7300400320"|"20150424T000000"|340000|4|2.5|2810|6481|"2"|0|0|3|9|2810|0|1998|0|"98092"|47.333|-122.172|2660|6958
"7212660560"|"20140826T000000"|310000|3|2.5|2370|6752|"2"|0|0|3|8|2370|0|1994|0|"98003"|47.2703|-122.312|1870|7455
"3343902650"|"20141217T000000"|290000|2|1.75|1700|18000|"1"|0|0|3|8|1700|0|1972|0|"98056"|47.5066|-122.194|1700|8225
"3034200036"|"20150424T000000"|438000|2|1|1630|9255|"1"|0|0|3|7|1630|0|1941|0|"98133"|47.7222|-122.332|1800|8000
"1498303855"|"20150224T000000"|718000|4|2.75|2930|4408|"1"|0|0|5|8|1660|1270|1939|0|"98144"|47.5841|-122.295|2200|4000
"1446404015"|"20140620T000000"|200000|2|1|860|6600|"1"|0|0|5|6|860|0|1949|0|"98168"|47.4878|-122.324|1030|6732
"5467910140"|"20140528T000000"|479900|3|2|1980|12150|"1"|0|0|3|9|1980|0|1994|0|"98042"|47.3657|-122.152|2200|12150
"2472920800"|"20150423T000000"|400000|3|2.5|2080|7877|"2"|0|0|3|9|2080|0|1987|0|"98058"|47.4395|-122.151|2550|7660
"7147600070"|"20150323T000000"|219950|3|1|1060|10042|"1"|0|0|4|7|1060|0|1957|0|"98188"|47.4434|-122.283|1130|10925
"3820350140"|"20140827T000000"|300000|3|2.5|1590|3381|"2"|0|0|3|7|1590|0|2000|0|"98019"|47.7344|-121.986|1820|3383
"0520700125"|"20140805T000000"|437000|3|2.25|1980|8775|"1"|0|0|3|7|1290|690|1959|0|"98177"|47.7753|-122.359|1550|9240
"3211200140"|"20140710T000000"|350000|4|2|1720|7210|"1"|0|0|3|7|860|860|1971|0|"98034"|47.7307|-122.239|1250|7210
"0250000320"|"20140929T000000"|626000|4|1.75|1350|9293|"1"|0|0|4|7|1350|0|1954|0|"98004"|47.6335|-122.196|1890|9293
"6139800640"|"20150224T000000"|490000|3|2.5|2080|12032|"2"|0|0|3|8|2080|0|1978|0|"98077"|47.7455|-122.073|2320|9900
"6699000710"|"20140520T000000"|289000|3|2.5|2090|4700|"2"|0|0|3|8|2090|0|2002|0|"98042"|47.3724|-122.104|2740|5040
"7010700550"|"20141114T000000"|595000|3|2.5|2030|5100|"2"|0|0|3|7|2030|0|2008|0|"98199"|47.6594|-122.397|1790|4380
"5506500070"|"20141211T000000"|676000|3|2.25|2680|41804|"1"|0|0|3|9|2680|0|1989|0|"98045"|47.4828|-121.73|2680|40866
"3293700521"|"20150414T000000"|389000|3|1.75|1820|8028|"1"|0|0|3|7|1220|600|1980|0|"98133"|47.7466|-122.355|1940|11100
"6929604005"|"20140915T000000"|240000|3|2|1300|5000|"1"|0|0|4|7|1300|0|1983|0|"98198"|47.3837|-122.304|1630|7500
"3216900070"|"20140617T000000"|382500|4|2.5|2210|7079|"2"|0|0|3|8|2210|0|1993|0|"98031"|47.4206|-122.183|1970|7000
"7922800160"|"20140509T000000"|511555|3|2|1400|7293|"1"|0|0|4|7|1400|0|1963|0|"98008"|47.586|-122.12|1600|7960
"6610000320"|"20140910T000000"|710500|3|1.75|2040|4125|"1.5"|0|0|4|8|1540|500|1917|0|"98107"|47.6608|-122.359|1620|4400
"5561400140"|"20140521T000000"|429000|3|2.5|2420|49928|"2"|0|0|3|8|1860|560|1985|0|"98027"|47.463|-122.008|2620|37301
"7686202065"|"20140723T000000"|170000|4|1.75|1920|7500|"1"|0|0|4|7|1920|0|1962|0|"98198"|47.4222|-122.318|1490|8000
"4107100204"|"20140821T000000"|2.135e+006|4|3.25|3860|17820|"1"|0|4|4|10|2630|1230|1975|0|"98004"|47.6224|-122.215|4590|23760
"7214810510"|"20150408T000000"|480000|5|2.75|2760|7200|"1"|0|0|3|7|1430|1330|1979|0|"98072"|47.7563|-122.147|2460|8750
"5350201180"|"20140720T000000"|1.665e+006|4|3.75|3450|8395|"2"|0|4|4|10|2640|810|1993|0|"98122"|47.6134|-122.282|3180|5183
"8148600055"|"20140513T000000"|225000|3|1|1040|6535|"1"|0|0|3|6|1040|0|1947|0|"98168"|47.4906|-122.306|1100|6535
"0226039270"|"20141201T000000"|615000|3|1.75|2220|7224|"1"|0|2|3|8|2040|180|1975|0|"98177"|47.774|-122.384|2540|9990
"1220069035"|"20141120T000000"|438950|4|2.5|2470|385506|"2"|0|3|3|7|2470|0|1991|0|"98022"|47.2396|-121.993|1680|158994
"7466900320"|"20150304T000000"|242000|3|1.75|1300|9856|"1"|0|0|4|7|1300|0|1962|0|"98003"|47.3448|-122.298|1400|9600
"8078430030"|"20140716T000000"|560000|3|2.5|1960|9686|"1"|0|0|3|8|1460|500|1989|0|"98074"|47.6339|-122.026|1960|8254
"9523100550"|"20141003T000000"|857500|3|1.5|2040|3960|"2"|0|2|5|8|2040|0|1928|0|"98103"|47.6658|-122.355|1540|3400
"8961970510"|"20140506T000000"|685000|4|2.5|3030|7864|"2"|0|0|3|9|3030|0|1999|0|"98074"|47.6075|-122.017|2790|7034
"3574800810"|"20150403T000000"|486000|4|3|2260|7336|"2"|0|0|4|7|2260|0|1977|0|"98034"|47.7297|-122.219|2200|7724
"7732410390"|"20140605T000000"|749000|3|2.5|2670|10338|"2"|0|0|3|9|2670|0|1987|0|"98007"|47.6599|-122.146|2670|8866
"7697870700"|"20141114T000000"|260000|3|2.5|1520|6298|"2"|0|0|3|7|1520|0|1986|0|"98030"|47.3687|-122.182|1670|7207
"9275702405"|"20150114T000000"|1.015e+006|3|1.75|3610|8502|"1.5"|0|2|3|10|2610|1000|1930|0|"98126"|47.583|-122.379|2900|5016
"1370804461"|"20150310T000000"|565000|3|1.75|1130|5111|"1"|0|0|4|7|930|200|1942|0|"98199"|47.6379|-122.4|1360|4424
"4310702440"|"20141014T000000"|355000|3|2|1480|2502|"2"|0|0|3|7|1480|0|1991|0|"98103"|47.6969|-122.338|1850|5000
"3935900030"|"20140730T000000"|775000|5|2|3540|9970|"2"|0|3|3|9|3540|0|1970|0|"98125"|47.7108|-122.277|2280|7195
"6385800030"|"20150422T000000"|335000|4|2.25|2100|7305|"1"|0|0|4|7|1050|1050|1963|0|"98188"|47.4676|-122.296|1760|7308
"1193000390"|"20140620T000000"|1.3e+006|5|4|3366|7800|"2.5"|0|2|3|8|2966|400|1937|0|"98199"|47.6466|-122.391|2340|6000
"8605900060"|"20140603T000000"|545000|3|1.75|1810|3000|"1.5"|0|0|4|7|1810|0|1903|0|"98107"|47.6599|-122.363|1140|3000
"3964400160"|"20141118T000000"|540000|3|1.75|1680|4240|"1.5"|0|0|4|7|1680|0|1926|0|"98144"|47.5745|-122.311|1460|4240
"1455600045"|"20140915T000000"|687500|3|1.75|2450|9377|"1"|0|2|4|8|1540|910|1962|0|"98125"|47.7296|-122.284|2520|9725
"4031000520"|"20140708T000000"|115000|1|2|1150|9812|"1"|0|0|4|7|1150|0|1962|0|"98001"|47.2951|-122.284|1200|9812
"4031000520"|"20141125T000000"|227000|1|2|1150|9812|"1"|0|0|4|7|1150|0|1962|0|"98001"|47.2951|-122.284|1200|9812
"3299610240"|"20150429T000000"|870000|4|2.5|3240|7621|"2"|0|2|3|9|3240|0|2003|0|"98075"|47.5641|-122.032|4610|7150
"1727850350"|"20141112T000000"|1.19e+006|4|2.5|3480|12164|"1.5"|0|0|4|11|3480|0|1984|0|"98005"|47.6404|-122.171|3960|16855
"5416510990"|"20140910T000000"|375000|4|2.5|2800|5000|"2"|0|0|3|9|2800|0|2006|0|"98038"|47.3596|-122.036|2960|5092
"4154303215"|"20140828T000000"|902000|3|2.75|3240|7200|"1"|0|2|3|8|1620|1620|1960|0|"98118"|47.567|-122.273|2700|7200
"0421000465"|"20140617T000000"|269500|2|1.5|1480|7276|"1"|0|0|4|6|940|540|1978|0|"98056"|47.4942|-122.166|1090|6710
"9164100105"|"20150310T000000"|570000|3|1|1700|4750|"1.5"|0|0|4|6|1200|500|1909|0|"98117"|47.6819|-122.389|1550|4750
"6300000320"|"20140821T000000"|359950|2|1|1240|7590|"1"|0|0|4|7|1040|200|1939|0|"98133"|47.7061|-122.34|1190|5692
"0824059324"|"20150325T000000"|1.45e+006|4|3.5|3720|8301|"2"|0|0|3|10|2880|840|2008|0|"98004"|47.5885|-122.199|2080|9676
"0259900320"|"20140717T000000"|615000|3|2.5|1910|3427|"2"|0|0|3|8|1910|0|2001|0|"98052"|47.6324|-122.11|2240|3720
"7888200140"|"20140604T000000"|250000|4|2|2120|8701|"1.5"|0|0|4|7|2120|0|1960|0|"98198"|47.3722|-122.308|1720|8527
"7852130550"|"20140916T000000"|530000|4|2.5|3020|6788|"2"|0|0|3|7|3020|0|2002|0|"98065"|47.5346|-121.881|2640|5325
"2824089053"|"20150127T000000"|474950|3|2|2250|222156|"1"|0|0|3|7|2250|0|1987|0|"98065"|47.542|-121.792|2110|121968
"3935900350"|"20150222T000000"|490000|4|2|1650|6480|"2"|0|0|5|7|1650|0|1947|0|"98125"|47.7117|-122.286|1650|6350
"5347200162"|"20140528T000000"|210000|2|1.5|880|1157|"2"|0|0|3|7|880|0|2007|0|"98126"|47.5188|-122.376|1070|1203
"1953400520"|"20141114T000000"|265500|3|1|1860|9225|"1"|0|0|3|7|1860|0|1957|0|"98198"|47.3904|-122.3|1740|12204
"1251200045"|"20140620T000000"|1.4625e+006|5|3.25|3840|4800|"3"|0|3|3|10|2750|1090|2008|0|"98144"|47.5929|-122.29|2060|4800
"1858600012"|"20140605T000000"|310000|4|2.25|2192|12128|"2"|0|0|3|8|2192|0|2006|0|"98030"|47.3644|-122.2|1914|4649
"4307310400"|"20150409T000000"|324500|3|2.5|1590|4108|"2"|0|0|3|7|1590|0|2003|0|"98056"|47.4832|-122.181|2160|3912
"6708200320"|"20140929T000000"|599000|4|4.75|3700|11000|"1"|0|0|4|7|1840|1860|1962|0|"98028"|47.768|-122.251|1720|11564
"1473060030"|"20140709T000000"|525000|4|2.5|3670|9958|"2"|0|0|3|10|3670|0|2005|0|"98058"|47.4617|-122.159|3300|10679
"6163901382"|"20140515T000000"|400000|3|1|1630|10304|"1"|0|0|5|7|1630|0|1953|0|"98155"|47.7548|-122.317|1480|8515
"0617000030"|"20141223T000000"|887500|3|3|4230|54977|"2"|0|3|3|9|3780|450|1951|2000|"98166"|47.4176|-122.343|2880|27201
"2887700875"|"20140723T000000"|344000|2|1|1060|3325|"1.5"|0|0|4|6|770|290|1932|0|"98115"|47.6896|-122.307|1820|4275
"9465910030"|"20140515T000000"|525000|3|2.5|2700|7434|"2"|0|0|3|9|2700|0|1991|0|"98072"|47.7434|-122.174|2660|8405
"6918710340"|"20140822T000000"|385000|3|2.25|2110|8000|"2"|0|0|3|8|2110|0|1975|0|"98034"|47.7311|-122.204|1740|7270
"0629810560"|"20141217T000000"|820000|4|2.5|3720|8633|"2"|0|0|3|10|3720|0|1999|0|"98074"|47.6085|-122.013|3515|9660
"1025039320"|"20150427T000000"|1.305e+006|4|3.5|3440|5000|"2"|0|0|3|11|2560|880|2006|0|"98199"|47.6672|-122.409|3090|10241
"3575200030"|"20140729T000000"|549000|4|2.25|2420|59800|"1"|0|0|4|8|1350|1070|1985|0|"98074"|47.6206|-122.056|2160|17598
"3298701070"|"20150225T000000"|180000|3|1|1090|6771|"1.5"|0|0|3|7|1090|0|1929|0|"98106"|47.5177|-122.353|1230|4662
"7852011040"|"20140521T000000"|589000|4|2.5|2910|5776|"2"|0|2|3|8|2910|0|1998|0|"98065"|47.5388|-121.87|2550|6750
"1705400350"|"20150127T000000"|350000|3|1|1050|5518|"1"|0|0|3|7|1050|0|1948|0|"98118"|47.5564|-122.278|1490|4269
"7682200320"|"20150409T000000"|197400|3|2|1610|7575|"1"|0|0|4|7|1110|500|1965|0|"98003"|47.334|-122.3|1920|8400
"3814701090"|"20140806T000000"|267000|3|2.5|1760|6477|"2"|0|0|4|8|1760|0|1986|0|"98030"|47.3731|-122.172|1890|6800
"8099800340"|"20141224T000000"|480000|3|1.5|1540|20281|"1"|0|0|3|7|1540|0|1977|0|"98075"|47.5817|-122.007|1710|21090
"5418200340"|"20141013T000000"|650000|4|2.5|2580|9450|"1"|0|0|4|8|1660|920|1959|0|"98125"|47.703|-122.28|2060|9450
"2767601805"|"20150213T000000"|600000|2|1|1370|5000|"1.5"|0|0|3|7|1370|0|1905|0|"98107"|47.6744|-122.383|1500|5000
"8682280340"|"20150430T000000"|490000|2|1.75|1440|6265|"1"|0|0|3|8|1440|0|2005|0|"98053"|47.7028|-122.013|1810|5209
"1432900030"|"20141121T000000"|225000|3|1|1410|7700|"1"|0|0|3|7|980|430|1962|0|"98058"|47.4577|-122.171|1510|7700
"1546600125"|"20140703T000000"|640000|3|2.25|1980|10115|"1"|0|0|3|8|1980|0|1959|0|"98005"|47.6384|-122.174|2800|10143
"7560000070"|"20140610T000000"|710000|3|3.5|2440|3427|"2"|0|0|3|7|1990|450|2000|0|"98005"|47.589|-122.165|2440|2601
"2130200160"|"20140609T000000"|325000|3|2|1350|11805|"1"|0|0|3|7|1350|0|1986|0|"98019"|47.7313|-121.971|1350|14200
"9238430140"|"20140725T000000"|595000|3|3.25|3130|28001|"1"|0|0|3|9|2210|920|1985|0|"98072"|47.7741|-122.122|2710|34999
"7116000350"|"20140718T000000"|128750|3|1|880|7004|"1"|0|0|3|5|880|0|1950|0|"98002"|47.3019|-122.216|880|7828
"4039500390"|"20141017T000000"|465000|3|2.25|1920|7300|"1"|0|0|3|7|1240|680|1961|0|"98008"|47.6078|-122.128|1920|7700
"8031700186"|"20140726T000000"|710000|4|1.75|2700|7625|"1"|0|0|4|8|1450|1250|1937|0|"98115"|47.6838|-122.323|1760|3300
"7625702505"|"20150306T000000"|605000|4|2.75|1670|6000|"1"|0|0|5|7|840|830|1917|0|"98136"|47.5496|-122.385|1100|6000
"7511000140"|"20140808T000000"|994000|4|2.5|3470|20445|"2"|0|0|4|10|3470|0|1963|0|"98040"|47.547|-122.219|3360|21950
"3191000030"|"20140619T000000"|489950|3|2.25|1820|7326|"2"|0|0|3|8|1820|0|1983|0|"98034"|47.7133|-122.217|2430|7696
"6150700394"|"20140506T000000"|365000|3|1.5|1310|8160|"1"|0|0|3|7|1310|0|1950|0|"98133"|47.7291|-122.339|1090|7560
"1786640030"|"20150202T000000"|359950|3|2|1790|7212|"1"|0|0|4|8|1790|0|1998|0|"98042"|47.3898|-122.154|2330|7212
"7708200400"|"20140929T000000"|495000|4|2.5|2460|4774|"2"|0|0|3|8|2460|0|2006|0|"98059"|47.4912|-122.145|2510|4399
"4406000390"|"20140521T000000"|255000|3|1.5|1060|9039|"1"|0|0|3|7|1060|0|1973|2013|"98058"|47.4293|-122.151|1410|9515
"1926059094"|"20140812T000000"|330000|3|1.75|1340|10276|"1"|0|0|4|7|1340|0|1961|0|"98034"|47.7207|-122.222|2950|7987
"9413500350"|"20140707T000000"|450000|3|1.75|1480|8394|"1"|0|0|4|8|1480|0|1971|0|"98052"|47.6634|-122.144|1920|9184
"7853240310"|"20150318T000000"|655000|4|2.5|3500|11306|"2"|0|2|3|9|3500|0|2005|0|"98065"|47.5428|-121.861|3180|8028
"5152800030"|"20150421T000000"|485000|4|2.75|2910|16362|"1"|0|2|4|9|2120|790|1969|0|"98003"|47.3397|-122.322|2850|14904
"1775950030"|"20140812T000000"|375000|4|1.75|1940|15909|"1"|0|0|3|8|970|970|1974|0|"98072"|47.7578|-122.094|1940|15120
"4221250320"|"20141017T000000"|570000|4|2.5|2280|4534|"2"|0|0|3|8|2280|0|2003|0|"98075"|47.5902|-122.018|2246|4534
"6749700117"|"20150423T000000"|350000|3|2.25|1190|1022|"3"|0|0|3|8|1190|0|1998|0|"98103"|47.6972|-122.349|1210|1171
"0290000075"|"20150225T000000"|550000|3|1|1260|6000|"1"|0|3|3|7|1260|0|1951|0|"98146"|47.5058|-122.384|2020|6600
"1842100160"|"20140731T000000"|513000|5|2|2270|8652|"1"|0|0|3|7|1150|1120|1965|0|"98052"|47.6692|-122.151|1950|8050
"4365200055"|"20141205T000000"|450000|4|2.25|1990|7320|"1"|0|0|4|7|1030|960|1965|0|"98126"|47.5237|-122.376|1320|7320
"3644100030"|"20150209T000000"|432500|4|1.75|1500|1856|"1"|0|0|5|7|750|750|1901|0|"98144"|47.5917|-122.296|1220|1739
"3220079017"|"20150213T000000"|432000|5|2.75|2060|329903|"1.5"|0|3|5|7|2060|0|1989|0|"98022"|47.1776|-121.944|2240|220232
"8121200710"|"20150123T000000"|480000|3|2.25|1950|8892|"2"|0|0|3|8|1950|0|1983|0|"98052"|47.7213|-122.11|1900|8750
"3574801740"|"20140728T000000"|402200|3|1.75|1790|6980|"1"|0|0|3|7|1330|460|1980|0|"98034"|47.7311|-122.226|1770|8081
"0644000102"|"20150413T000000"|650000|3|1|1520|10227|"1"|0|0|4|6|1520|0|1951|0|"98004"|47.5872|-122.196|2710|10912
"5315100784"|"20150424T000000"|1.1995e+006|4|2.5|3240|13044|"2"|0|0|4|9|3240|0|1984|0|"98040"|47.5825|-122.242|2920|13044
"9578200030"|"20140728T000000"|312000|3|2|2440|13250|"1"|0|0|4|8|1440|1000|1977|0|"98030"|47.375|-122.227|2400|10650
"2313900810"|"20150402T000000"|610000|4|2|2220|5821|"1.5"|0|0|4|7|1380|840|1916|0|"98116"|47.5723|-122.382|1850|5000
"1623300055"|"20150323T000000"|823000|5|1.75|2640|7722|"1.5"|0|0|4|7|1650|990|1915|0|"98117"|47.6802|-122.361|1750|4000
"9191200435"|"20141113T000000"|471000|4|1.75|1450|3750|"1"|0|0|4|7|950|500|1925|0|"98105"|47.6706|-122.3|1850|4000
"2591020560"|"20140702T000000"|481015|3|2.25|1550|5511|"2"|0|0|3|8|1550|0|1987|0|"98033"|47.6946|-122.185|1620|5511
"1923000260"|"20141015T000000"|1.959e+006|5|4.5|6200|23373|"3"|0|1|4|11|5050|1150|1988|0|"98040"|47.5632|-122.215|3700|14486
"2193300390"|"20140923T000000"|624000|4|3.25|2810|11250|"1"|0|0|3|8|1680|1130|1980|0|"98052"|47.692|-122.099|2110|11250
"7016200030"|"20150320T000000"|480000|4|2.5|2080|7966|"1"|0|0|3|7|1200|880|1970|0|"98011"|47.7393|-122.181|1920|7500
"0727500030"|"20140715T000000"|815000|3|1.5|1370|8671|"1"|0|0|3|7|1370|0|1955|0|"98004"|47.6217|-122.198|1580|8671
"1651800030"|"20140829T000000"|1.65e+006|4|2.25|2920|20400|"1"|0|0|4|11|2920|0|1966|0|"98004"|47.6237|-122.228|3080|20400
"0623049094"|"20140516T000000"|180000|3|1|1000|18513|"1"|0|0|3|6|1000|0|1940|0|"98146"|47.5118|-122.348|1280|8113
"2538800030"|"20150217T000000"|156601|2|1.75|1210|9750|"1"|0|0|3|7|1210|0|1984|0|"98038"|47.3438|-122.037|1650|9750
"7714000310"|"20140719T000000"|374950|4|2.5|2790|4650|"2"|0|0|3|8|2790|0|2004|0|"98038"|47.3557|-122.026|2850|4650
"0254000075"|"20140519T000000"|368000|2|1.5|1660|4680|"1"|0|0|5|6|830|830|1908|0|"98146"|47.5134|-122.388|1930|5400
"1257201375"|"20141202T000000"|550000|3|2|1650|3952|"2"|0|0|3|7|1650|0|1950|0|"98103"|47.6727|-122.33|1210|4560
"8856004582"|"20140717T000000"|198000|3|1.75|1300|6318|"1"|0|0|3|7|1300|0|1980|0|"98001"|47.2752|-122.251|1150|8002
"3205400240"|"20140513T000000"|345000|3|1.75|1090|7200|"1"|0|0|3|7|1090|0|1968|0|"98034"|47.7227|-122.179|1240|7200
"3738000070"|"20150309T000000"|1.71275e+006|5|2.5|2660|6572|"1"|0|0|5|9|1960|700|1959|0|"98039"|47.6176|-122.223|3960|14595
"8856001090"|"20150130T000000"|185900|3|1|940|10890|"1"|0|0|4|5|940|0|1909|0|"98001"|47.2763|-122.257|1370|10255
"3224500240"|"20140617T000000"|950000|3|2.75|2750|18029|"1"|0|2|5|9|1810|940|1978|0|"98006"|47.5617|-122.134|2850|10021
"4139460390"|"20140620T000000"|995000|4|4.5|3850|13551|"2"|0|2|3|10|3000|850|1998|0|"98006"|47.5522|-122.103|3480|10737
"3531900060"|"20140802T000000"|345000|2|1|860|8250|"1"|0|0|3|7|860|0|1940|0|"98133"|47.7132|-122.334|1780|11200
"4457300135"|"20141105T000000"|741000|4|2.75|2070|10125|"1"|0|0|3|7|1390|680|1962|0|"98040"|47.5697|-122.219|1850|10125
"8682292090"|"20140709T000000"|737000|2|2.25|2290|9772|"1"|0|0|3|8|2290|0|2007|0|"98053"|47.7199|-122.025|1810|6077
"7278700069"|"20140521T000000"|668750|4|2.5|2340|6420|"1"|0|2|3|8|1590|750|1964|0|"98177"|47.7728|-122.386|2110|10856
"5710610800"|"20140702T000000"|575000|3|1.75|2680|8625|"1"|0|0|5|8|1590|1090|1974|0|"98027"|47.5316|-122.056|2620|14275
"8651443420"|"20141017T000000"|280000|4|2|1710|5440|"1"|0|0|5|8|1030|680|1976|0|"98042"|47.366|-122.093|1620|6696
"7751800070"|"20140804T000000"|583000|3|1.5|1800|10050|"1"|0|0|3|7|1800|0|1955|0|"98008"|47.6344|-122.126|1610|10050
"2570600140"|"20150128T000000"|196000|3|2.25|1510|9600|"1"|0|0|1|7|1090|420|1966|0|"98028"|47.7758|-122.238|1870|10681
"1565950260"|"20140515T000000"|349950|3|2.5|1700|7496|"2"|0|0|3|8|1700|0|1994|0|"98055"|47.432|-122.189|2280|7496
"7550801170"|"20141211T000000"|429000|4|1|1350|3333|"1.5"|0|0|3|7|1350|0|1912|0|"98107"|47.6727|-122.397|1530|5000
"6648701740"|"20150220T000000"|270000|5|2.5|2140|10320|"1"|0|0|4|7|1330|810|1967|0|"98031"|47.3927|-122.194|2050|8964
"7529500030"|"20140909T000000"|385000|6|4|2700|7416|"1"|0|0|3|7|1350|1350|1969|0|"98108"|47.5525|-122.3|2260|5324
"9523102420"|"20140922T000000"|535000|1|1|920|5000|"1"|0|3|4|7|920|0|1906|0|"98103"|47.6748|-122.352|1890|5000
"7283900521"|"20150420T000000"|352500|3|1.75|1500|10269|"1"|0|0|3|7|1030|470|1958|0|"98133"|47.7672|-122.348|2090|10269
"7519001275"|"20150301T000000"|624000|3|1.75|1510|5200|"1"|0|0|4|7|860|650|1922|0|"98117"|47.6864|-122.365|1650|4160
"1432900350"|"20141217T000000"|215000|5|1.5|1980|7958|"1.5"|0|0|3|7|1980|0|1962|0|"98058"|47.4571|-122.17|1510|8438
"1924059248"|"20140602T000000"|870000|4|3|4500|21780|"2"|0|2|3|9|3040|1460|1980|0|"98040"|47.5581|-122.213|3540|20473
"6649500060"|"20140729T000000"|440000|4|2.5|3220|8256|"2"|0|0|3|8|2610|610|2006|0|"98059"|47.495|-122.155|2500|9472
"2254501342"|"20150505T000000"|518000|2|1.5|1140|1149|"2"|0|0|3|7|940|200|2001|0|"98122"|47.6124|-122.314|1460|1149
"2025700260"|"20150325T000000"|259500|3|2.25|1490|7589|"2"|0|0|3|7|1490|0|1993|0|"98038"|47.3474|-122.037|1510|6603
"2386000070"|"20141029T000000"|795127|4|3.25|4360|91158|"1"|0|0|3|10|3360|1000|1993|0|"98053"|47.6398|-121.985|3540|90940
"2206500105"|"20140818T000000"|290000|3|1|960|9000|"1"|0|0|4|7|960|0|1955|0|"98006"|47.5765|-122.154|1520|9000
"1953400045"|"20150423T000000"|385000|4|3|2253|7700|"2"|0|0|3|7|2253|0|1957|2014|"98198"|47.3935|-122.3|1786|9052
"3996900575"|"20141007T000000"|259950|2|1|770|6542|"1"|0|0|3|6|770|0|1948|0|"98155"|47.747|-122.301|1120|8149
"0869700350"|"20150429T000000"|330000|2|2.5|1310|2915|"2"|0|0|3|8|1310|0|1999|0|"98059"|47.4911|-122.154|1310|3425
"7387500335"|"20141219T000000"|280000|3|1|980|7480|"1"|0|0|3|6|830|150|1948|0|"98106"|47.5206|-122.363|1140|7480
"6795100563"|"20140701T000000"|595000|4|2.5|1820|20011|"2"|0|0|3|8|1820|0|1987|0|"98075"|47.5842|-122.045|2710|33915
"8001470560"|"20141117T000000"|925900|4|3.75|3980|7828|"2"|0|0|3|10|3980|0|2001|0|"98074"|47.6303|-122.065|3980|8910
"4140100200"|"20140808T000000"|499000|3|2.25|3010|9600|"2"|0|0|3|8|2410|600|1978|0|"98028"|47.7671|-122.263|2620|9660
